Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2012,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,108033
2012,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,45921
2012,6,35-44,0,Total,5,Hispanic,4,Kings,71392
2012,6,35-44,1,Male,0,Total,4,Kings,167103
2012,6,35-44,1,Male,1,White Non Hispanic,4,Kings,64530
2012,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,45392
2012,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,21489
2012,6,35-44,1,Male,5,Hispanic,4,Kings,35692
2012,6,35-44,2,Female,0,Total,4,Kings,183324
2012,6,35-44,2,Female,1,White Non Hispanic,4,Kings,60551
2012,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,62641
2012,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,24432
2012,6,35-44,2,Female,5,Hispanic,4,Kings,35700
2012,7,45-54,0,Total,0,Total,4,Kings,322573
2012,7,45-54,0,Total,1,White Non Hispanic,4,Kings,100087
2012,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,118373
2012,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,43442
2012,7,45-54,0,Total,5,Hispanic,4,Kings,60671
2012,7,45-54,1,Male,0,Total,4,Kings,149613
2012,7,45-54,1,Male,1,White Non Hispanic,4,Kings,50539
2012,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,49330
2012,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,21380
2012,7,45-54,1,Male,5,Hispanic,4,Kings,28364
2012,7,45-54,2,Female,0,Total,4,Kings,172960
2012,7,45-54,2,Female,1,White Non Hispanic,4,Kings,49548
2012,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,69043
2012,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,22062
2012,7,45-54,2,Female,5,Hispanic,4,Kings,32307
2012,8,55-64,0,Total,0,Total,4,Kings,279658
2012,8,55-64,0,Total,1,White Non Hispanic,4,Kings,104451
2012,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,96734
2012,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,33580
2012,8,55-64,0,Total,5,Hispanic,4,Kings,44893
2012,8,55-64,1,Male,0,Total,4,Kings,125429
2012,8,55-64,1,Male,1,White Non Hispanic,4,Kings,49769
2012,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,38976
2012,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,16833
2012,8,55-64,1,Male,5,Hispanic,4,Kings,19851
2012,8,55-64,2,Female,0,Total,4,Kings,154229
2012,8,55-64,2,Female,1,White Non Hispanic,4,Kings,54682
2012,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,57758
2012,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,16747
2012,8,55-64,2,Female,5,Hispanic,4,Kings,25042
2012,9,65-74,0,Total,0,Total,4,Kings,164031
2012,9,65-74,0,Total,1,White Non Hispanic,4,Kings,64407
2012,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,57441
2012,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,15352
2012,9,65-74,0,Total,5,Hispanic,4,Kings,26831
2012,9,65-74,1,Male,0,Total,4,Kings,69978
2012,9,65-74,1,Male,1,White Non Hispanic,4,Kings,29153
2012,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,22134
2012,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,7579
2012,9,65-74,1,Male,5,Hispanic,4,Kings,11112
2012,9,65-74,2,Female,0,Total,4,Kings,94053
2012,9,65-74,2,Female,1,White Non Hispanic,4,Kings,35254
2012,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,35307
2012,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,7773
2012,9,65-74,2,Female,5,Hispanic,4,Kings,15719
2012,10,75-84,0,Total,0,Total,4,Kings,93580
2012,10,75-84,0,Total,1,White Non Hispanic,4,Kings,44409
2012,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,28001
2012,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,8261
2012,10,75-84,0,Total,5,Hispanic,4,Kings,12909
2012,10,75-84,1,Male,0,Total,4,Kings,36199
2012,10,75-84,1,Male,1,White Non Hispanic,4,Kings,18147
2012,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,9479
2012,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3783
2012,10,75-84,1,Male,5,Hispanic,4,Kings,4790
2012,10,75-84,2,Female,0,Total,4,Kings,57381
2012,10,75-84,2,Female,1,White Non Hispanic,4,Kings,26262
2012,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,18522
2012,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4478
2012,10,75-84,2,Female,5,Hispanic,4,Kings,8119
2012,11,85+,0,Total,0,Total,4,Kings,43532
2012,11,85+,0,Total,1,White Non Hispanic,4,Kings,26027
2012,11,85+,0,Total,2,Black Non Hispanic,4,Kings,10657
2012,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2612
2012,11,85+,0,Total,5,Hispanic,4,Kings,4236
2012,11,85+,1,Male,0,Total,4,Kings,13547
2012,11,85+,1,Male,1,White Non Hispanic,4,Kings,8533
2012,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2771
2012,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1019
2012,11,85+,1,Male,5,Hispanic,4,Kings,1224
2012,11,85+,2,Female,0,Total,4,Kings,29985
2012,11,85+,2,Female,1,White Non Hispanic,4,Kings,17494
2012,11,85+,2,Female,2,Black Non Hispanic,4,Kings,7886
2012,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1593
2012,11,85+,2,Female,5,Hispanic,4,Kings,3012
2013,0,Total,0,Total,0,Total,4,Kings,2592149
2013,0,Total,0,Total,1,White Non Hispanic,4,Kings,946520
2013,0,Total,0,Total,2,Black Non Hispanic,4,Kings,825601
2013,0,Total,0,Total,3,Other Non Hispanic,4,Kings,312147
2013,0,Total,0,Total,5,Hispanic,4,Kings,507881
2013,0,Total,1,Male,0,Total,4,Kings,1229189
2013,0,Total,1,Male,1,White Non Hispanic,4,Kings,463412
2013,0,Total,1,Male,2,Black Non Hispanic,4,Kings,364127
2013,0,Total,1,Male,3,Other Non Hispanic,4,Kings,152106
2013,0,Total,1,Male,5,Hispanic,4,Kings,249544
2013,0,Total,2,Female,0,Total,4,Kings,1362960
2013,0,Total,2,Female,1,White Non Hispanic,4,Kings,483108
2013,0,Total,2,Female,2,Black Non Hispanic,4,Kings,461474
2013,0,Total,2,Female,3,Other Non Hispanic,4,Kings,160041
2013,0,Total,2,Female,5,Hispanic,4,Kings,258337
2013,1,<1,0,Total,0,Total,4,Kings,41938
2013,1,<1,0,Total,1,White Non Hispanic,4,Kings,14389
2013,1,<1,0,Total,2,Black Non Hispanic,4,Kings,13917
2013,1,<1,0,Total,3,Other Non Hispanic,4,Kings,4344
2013,1,<1,0,Total,5,Hispanic,4,Kings,9288
2013,1,<1,1,Male,0,Total,4,Kings,21463
2013,1,<1,1,Male,1,White Non Hispanic,4,Kings,7355
2013,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7112
2013,1,<1,1,Male,3,Other Non Hispanic,4,Kings,2250
2013,1,<1,1,Male,5,Hispanic,4,Kings,4746
2013,1,<1,2,Female,0,Total,4,Kings,20475
2013,1,<1,2,Female,1,White Non Hispanic,4,Kings,7034
2013,1,<1,2,Female,2,Black Non Hispanic,4,Kings,6805
2013,1,<1,2,Female,3,Other Non Hispanic,4,Kings,2094
2013,1,<1,2,Female,5,Hispanic,4,Kings,4542
2013,2,01-09,0,Total,0,Total,4,Kings,314735
2013,2,01-09,0,Total,1,White Non Hispanic,4,Kings,115792
2013,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,92169
2013,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,35277
2013,2,01-09,0,Total,5,Hispanic,4,Kings,71497
2013,2,01-09,1,Male,0,Total,4,Kings,161016
2013,2,01-09,1,Male,1,White Non Hispanic,4,Kings,59704
2013,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,46725
2013,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,18201
2013,2,01-09,1,Male,5,Hispanic,4,Kings,36386
2013,2,01-09,2,Female,0,Total,4,Kings,153719
2013,2,01-09,2,Female,1,White Non Hispanic,4,Kings,56088
2013,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,45444
2013,2,01-09,2,Female,3,Other Non Hispanic,4,Kings,17076
2013,2,01-09,2,Female,5,Hispanic,4,Kings,35111
2013,3,10-19,0,Total,0,Total,4,Kings,306730
2013,3,10-19,0,Total,1,White Non Hispanic,4,Kings,92807
2013,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,107628
2013,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,35172
2013,3,10-19,0,Total,5,Hispanic,4,Kings,71123
2013,3,10-19,1,Male,0,Total,4,Kings,155896
2013,3,10-19,1,Male,1,White Non Hispanic,4,Kings,47580
2013,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,53714
2013,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,18167
2013,3,10-19,1,Male,5,Hispanic,4,Kings,36435
2013,3,10-19,2,Female,0,Total,4,Kings,150834
2013,3,10-19,2,Female,1,White Non Hispanic,4,Kings,45227
2013,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,53914
2013,3,10-19,2,Female,3,Other Non Hispanic,4,Kings,17005
2013,3,10-19,2,Female,5,Hispanic,4,Kings,34688
2013,4,20-24,0,Total,0,Total,4,Kings,194161
2013,4,20-24,0,Total,1,White Non Hispanic,4,Kings,60809
2013,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,66034
2013,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,23286
2013,4,20-24,0,Total,5,Hispanic,4,Kings,44032
2013,4,20-24,1,Male,0,Total,4,Kings,95374
2013,4,20-24,1,Male,1,White Non Hispanic,4,Kings,29409
2013,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,31634
2013,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,11272
2013,4,20-24,1,Male,5,Hispanic,4,Kings,23059
2013,4,20-24,2,Female,0,Total,4,Kings,98787
2013,4,20-24,2,Female,1,White Non Hispanic,4,Kings,31400
2013,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,34400
2013,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,12014
2013,4,20-24,2,Female,5,Hispanic,4,Kings,20973
2013,5,25-34,0,Total,0,Total,4,Kings,461227
2013,5,25-34,0,Total,1,White Non Hispanic,4,Kings,190699
2013,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,122882
2013,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,58207
2013,5,25-34,0,Total,5,Hispanic,4,Kings,89439
2013,5,25-34,1,Male,0,Total,4,Kings,222493
2013,5,25-34,1,Male,1,White Non Hispanic,4,Kings,93905
2013,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,54912
2013,5,25-34,1,Male,3,Other Non Hispanic,4,Kings,26953
2013,5,25-34,1,Male,5,Hispanic,4,Kings,46723
2013,5,25-34,2,Female,0,Total,4,Kings,238734
2013,5,25-34,2,Female,1,White Non Hispanic,4,Kings,96794
2013,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,67970
2013,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,31254
2013,5,25-34,2,Female,5,Hispanic,4,Kings,42716
2013,6,35-44,0,Total,0,Total,4,Kings,357670
2013,6,35-44,0,Total,1,White Non Hispanic,4,Kings,131661
2013,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,106997
2013,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,47476
2013,6,35-44,0,Total,5,Hispanic,4,Kings,71536
2013,6,35-44,1,Male,0,Total,4,Kings,171466
2013,6,35-44,1,Male,1,White Non Hispanic,4,Kings,68098
2013,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,45141
2013,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,22230
2013,6,35-44,1,Male,5,Hispanic,4,Kings,35997
2013,6,35-44,2,Female,0,Total,4,Kings,186204
2013,6,35-44,2,Female,1,White Non Hispanic,4,Kings,63563
2013,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,61856
2013,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,25246
2013,6,35-44,2,Female,5,Hispanic,4,Kings,35539
2013,7,45-54,0,Total,0,Total,4,Kings,322287
2013,7,45-54,0,Total,1,White Non Hispanic,4,Kings,100073
2013,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,116919
2013,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,44320
2013,7,45-54,0,Total,5,Hispanic,4,Kings,60975
2013,7,45-54,1,Male,0,Total,4,Kings,149467
2013,7,45-54,1,Male,1,White Non Hispanic,4,Kings,50625
2013,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,48660
2013,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,21522
2013,7,45-54,1,Male,5,Hispanic,4,Kings,28660
2013,7,45-54,2,Female,0,Total,4,Kings,172820
2013,7,45-54,2,Female,1,White Non Hispanic,4,Kings,49448
2013,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,68259
2013,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,22798
2013,7,45-54,2,Female,5,Hispanic,4,Kings,32315
2013,8,55-64,0,Total,0,Total,4,Kings,283190
2013,8,55-64,0,Total,1,White Non Hispanic,4,Kings,103292
2013,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,99000
2013,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,35910
2013,8,55-64,0,Total,5,Hispanic,4,Kings,44988
2013,8,55-64,1,Male,0,Total,4,Kings,127527
2013,8,55-64,1,Male,1,White Non Hispanic,4,Kings,49261
2013,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,40227
2013,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,18148
2013,8,55-64,1,Male,5,Hispanic,4,Kings,19891
2013,8,55-64,2,Female,0,Total,4,Kings,155663
2013,8,55-64,2,Female,1,White Non Hispanic,4,Kings,54031
2013,8,55-64,2,Female,2,Black Non Hispanic,4,Kings,58773
2013,8,55-64,2,Female,3,Other Non Hispanic,4,Kings,17762
2013,8,55-64,2,Female,5,Hispanic,4,Kings,25097
2013,9,65-74,0,Total,0,Total,4,Kings,170894
2013,9,65-74,0,Total,1,White Non Hispanic,4,Kings,67260
2013,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,59529
2013,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,16661
2013,9,65-74,0,Total,5,Hispanic,4,Kings,27444
2013,9,65-74,1,Male,0,Total,4,Kings,73507
2013,9,65-74,1,Male,1,White Non Hispanic,4,Kings,30802
2013,9,65-74,1,Male,2,Black Non Hispanic,4,Kings,22979
2013,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,8271
2013,9,65-74,1,Male,5,Hispanic,4,Kings,11455
2013,9,65-74,2,Female,0,Total,4,Kings,97387
2013,9,65-74,2,Female,1,White Non Hispanic,4,Kings,36458
2013,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,36550
2013,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,8390
2013,9,65-74,2,Female,5,Hispanic,4,Kings,15989
2013,10,75-84,0,Total,0,Total,4,Kings,94698
2013,10,75-84,0,Total,1,White Non Hispanic,4,Kings,43775
2013,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,29169
2013,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,8566
2013,10,75-84,0,Total,5,Hispanic,4,Kings,13188
2013,10,75-84,1,Male,0,Total,4,Kings,36889
2013,10,75-84,1,Male,1,White Non Hispanic,4,Kings,17983
2013,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,10089
2013,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,3921
2013,10,75-84,1,Male,5,Hispanic,4,Kings,4896
2013,10,75-84,2,Female,0,Total,4,Kings,57809
2013,10,75-84,2,Female,1,White Non Hispanic,4,Kings,25792
2013,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,19080
2013,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4645
2013,10,75-84,2,Female,5,Hispanic,4,Kings,8292
2013,11,85+,0,Total,0,Total,4,Kings,44619
2013,11,85+,0,Total,1,White Non Hispanic,4,Kings,25963
2013,11,85+,0,Total,2,Black Non Hispanic,4,Kings,11357
2013,11,85+,0,Total,3,Other Non Hispanic,4,Kings,2928
2013,11,85+,0,Total,5,Hispanic,4,Kings,4371
2013,11,85+,1,Male,0,Total,4,Kings,14091
2013,11,85+,1,Male,1,White Non Hispanic,4,Kings,8690
2013,11,85+,1,Male,2,Black Non Hispanic,4,Kings,2934
2013,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1171
2013,11,85+,1,Male,5,Hispanic,4,Kings,1296
2013,11,85+,2,Female,0,Total,4,Kings,30528
2013,11,85+,2,Female,1,White Non Hispanic,4,Kings,17273
2013,11,85+,2,Female,2,Black Non Hispanic,4,Kings,8423
2013,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1757
2013,11,85+,2,Female,5,Hispanic,4,Kings,3075
2014,8,55-64,1,Male,5,Hispanic,4,Kings,20483
2014,1,<1,2,Female,5,Hispanic,4,Kings,4498
2014,0,Total,1,Male,0,Total,4,Kings,1242763
2014,4,20-24,2,Female,5,Hispanic,4,Kings,20930
2014,2,01-09,0,Total,2,Black Non Hispanic,4,Kings,91829
2014,3,10-19,1,Male,5,Hispanic,4,Kings,35988
2014,9,65-74,0,Total,5,Hispanic,4,Kings,28078
2014,9,65-74,1,Male,1,White Non Hispanic,4,Kings,31707
2014,2,01-09,2,Female,5,Hispanic,4,Kings,35620
2014,10,75-84,0,Total,2,Black Non Hispanic,4,Kings,30186
2014,5,25-34,0,Total,0,Total,4,Kings,472473
2014,0,Total,0,Total,5,Hispanic,4,Kings,512181
2014,6,35-44,0,Total,5,Hispanic,4,Kings,72402
2014,11,85+,2,Female,2,Black Non Hispanic,4,Kings,8860
2014,11,85+,1,Male,0,Total,4,Kings,14563
2014,11,85+,2,Female,5,Hispanic,4,Kings,3051
2014,2,01-09,1,Male,2,Black Non Hispanic,4,Kings,46673
2014,0,Total,0,Total,1,White Non Hispanic,4,Kings,953256
2014,11,85+,1,Male,5,Hispanic,4,Kings,1497
2014,2,01-09,1,Male,3,Other Non Hispanic,4,Kings,19345
2014,0,Total,1,Male,1,White Non Hispanic,4,Kings,466645
2014,5,25-34,1,Male,5,Hispanic,4,Kings,46838
2014,10,75-84,1,Male,5,Hispanic,4,Kings,5091
2014,6,35-44,2,Female,0,Total,4,Kings,189656
2014,3,10-19,2,Female,2,Black Non Hispanic,4,Kings,52409
2014,1,<1,0,Total,3,Other Non Hispanic,4,Kings,4635
2014,7,45-54,0,Total,5,Hispanic,4,Kings,61781
2014,1,<1,2,Female,2,Black Non Hispanic,4,Kings,6948
2014,5,25-34,1,Male,2,Black Non Hispanic,4,Kings,56957
2014,7,45-54,1,Male,1,White Non Hispanic,4,Kings,50493
2014,4,20-24,1,Male,0,Total,4,Kings,92424
2014,11,85+,2,Female,1,White Non Hispanic,4,Kings,17056
2014,10,75-84,0,Total,1,White Non Hispanic,4,Kings,42357
2014,4,20-24,0,Total,3,Other Non Hispanic,4,Kings,23385
2014,0,Total,2,Female,2,Black Non Hispanic,4,Kings,463093
2014,9,65-74,0,Total,0,Total,4,Kings,177012
2014,8,55-64,2,Female,0,Total,4,Kings,157669
2014,3,10-19,1,Male,3,Other Non Hispanic,4,Kings,18500
2014,4,20-24,0,Total,2,Black Non Hispanic,4,Kings,64547
2014,7,45-54,1,Male,0,Total,4,Kings,149533
2014,3,10-19,1,Male,1,White Non Hispanic,4,Kings,48178
2014,5,25-34,2,Female,5,Hispanic,4,Kings,43329
2014,7,45-54,0,Total,3,Other Non Hispanic,4,Kings,45598
2014,1,<1,2,Female,3,Other Non Hispanic,4,Kings,2249
2014,10,75-84,2,Female,2,Black Non Hispanic,4,Kings,19630
2014,6,35-44,1,Male,3,Other Non Hispanic,4,Kings,22975
2014,8,55-64,0,Total,0,Total,4,Kings,287635
2014,4,20-24,0,Total,0,Total,4,Kings,189693
2014,7,45-54,2,Female,1,White Non Hispanic,4,Kings,49077
2014,8,55-64,1,Male,1,White Non Hispanic,4,Kings,48492
2014,2,01-09,2,Female,0,Total,4,Kings,156883
2014,0,Total,0,Total,0,Total,4,Kings,2621793
2014,7,45-54,2,Female,5,Hispanic,4,Kings,32586
2014,9,65-74,1,Male,3,Other Non Hispanic,4,Kings,9051
2014,8,55-64,1,Male,0,Total,4,Kings,129966
2014,3,10-19,0,Total,0,Total,4,Kings,304843
2014,2,01-09,2,Female,2,Black Non Hispanic,4,Kings,45156
2014,5,25-34,2,Female,1,White Non Hispanic,4,Kings,98799
2014,3,10-19,0,Total,3,Other Non Hispanic,4,Kings,35995
2014,2,01-09,0,Total,3,Other Non Hispanic,4,Kings,37572
2014,0,Total,2,Female,0,Total,4,Kings,1379030
2014,11,85+,0,Total,0,Total,4,Kings,45412
2014,11,85+,0,Total,3,Other Non Hispanic,4,Kings,3132
2014,4,20-24,2,Female,2,Black Non Hispanic,4,Kings,33839
2014,2,01-09,0,Total,0,Total,4,Kings,320857
2014,4,20-24,1,Male,2,Black Non Hispanic,4,Kings,30708
2014,9,65-74,2,Female,3,Other Non Hispanic,4,Kings,9137
2014,5,25-34,2,Female,2,Black Non Hispanic,4,Kings,68932
2014,2,01-09,0,Total,5,Hispanic,4,Kings,72456
2014,0,Total,1,Male,3,Other Non Hispanic,4,Kings,158852
2014,10,75-84,2,Female,5,Hispanic,4,Kings,8551
2014,4,20-24,0,Total,5,Hispanic,4,Kings,43362
2014,1,<1,2,Female,0,Total,4,Kings,20999
2014,10,75-84,0,Total,5,Hispanic,4,Kings,13642
2014,7,45-54,1,Male,3,Other Non Hispanic,4,Kings,21926
2014,11,85+,1,Male,2,Black Non Hispanic,4,Kings,3134
2014,3,10-19,0,Total,5,Hispanic,4,Kings,70363
2014,6,35-44,0,Total,1,White Non Hispanic,4,Kings,134527
2014,6,35-44,1,Male,0,Total,4,Kings,173902
2014,8,55-64,0,Total,2,Black Non Hispanic,4,Kings,101828
2014,6,35-44,2,Female,3,Other Non Hispanic,4,Kings,26435
2014,4,20-24,2,Female,1,White Non Hispanic,4,Kings,30281
2014,11,85+,0,Total,1,White Non Hispanic,4,Kings,25738
2014,1,<1,0,Total,2,Black Non Hispanic,4,Kings,14145
2014,0,Total,1,Male,2,Black Non Hispanic,4,Kings,366160
2014,1,<1,0,Total,0,Total,4,Kings,42893
2014,7,45-54,2,Female,2,Black Non Hispanic,4,Kings,67418
2014,4,20-24,1,Male,1,White Non Hispanic,4,Kings,28118
2014,10,75-84,1,Male,2,Black Non Hispanic,4,Kings,10556
2014,6,35-44,0,Total,3,Other Non Hispanic,4,Kings,49410
2014,7,45-54,0,Total,2,Black Non Hispanic,4,Kings,115337
2014,9,65-74,0,Total,2,Black Non Hispanic,4,Kings,61741
2014,6,35-44,1,Male,2,Black Non Hispanic,4,Kings,45414
2014,1,<1,2,Female,1,White Non Hispanic,4,Kings,7304
2014,0,Total,2,Female,1,White Non Hispanic,4,Kings,486611
2014,10,75-84,2,Female,1,White Non Hispanic,4,Kings,24834
2014,3,10-19,0,Total,2,Black Non Hispanic,4,Kings,104538
2014,3,10-19,2,Female,0,Total,4,Kings,150048
2014,4,20-24,0,Total,1,White Non Hispanic,4,Kings,58399
2014,8,55-64,2,Female,1,White Non Hispanic,4,Kings,53013
2014,3,10-19,2,Female,1,White Non Hispanic,4,Kings,45769
2014,10,75-84,0,Total,0,Total,4,Kings,95131
2014,10,75-84,2,Female,3,Other Non Hispanic,4,Kings,4811
2014,8,55-64,1,Male,3,Other Non Hispanic,4,Kings,19400
2014,11,85+,2,Female,0,Total,4,Kings,30849
2014,5,25-34,2,Female,0,Total,4,Kings,244454
2014,8,55-64,1,Male,2,Black Non Hispanic,4,Kings,41591
2014,5,25-34,0,Total,1,White Non Hispanic,4,Kings,194305
2014,8,55-64,0,Total,1,White Non Hispanic,4,Kings,101505
2014,7,45-54,0,Total,0,Total,4,Kings,322286
2014,6,35-44,2,Female,1,White Non Hispanic,4,Kings,65300
2014,10,75-84,1,Male,0,Total,4,Kings,37305
2014,10,75-84,1,Male,1,White Non Hispanic,4,Kings,17523
2014,2,01-09,1,Male,5,Hispanic,4,Kings,36836
2014,7,45-54,2,Female,3,Other Non Hispanic,4,Kings,23672
2014,1,<1,0,Total,5,Hispanic,4,Kings,9210
2014,9,65-74,2,Female,5,Hispanic,4,Kings,16330
2014,5,25-34,1,Male,1,White Non Hispanic,4,Kings,95506
2014,6,35-44,2,Female,5,Hispanic,4,Kings,36116
2014,6,35-44,1,Male,5,Hispanic,4,Kings,36286
2014,4,20-24,2,Female,0,Total,4,Kings,97269
2014,3,10-19,0,Total,1,White Non Hispanic,4,Kings,93947
2014,10,75-84,0,Total,3,Other Non Hispanic,4,Kings,8946
2014,4,20-24,2,Female,3,Other Non Hispanic,4,Kings,12219
2014,1,<1,0,Total,1,White Non Hispanic,4,Kings,14903
2014,6,35-44,1,Male,1,White Non Hispanic,4,Kings,69227
2014,5,25-34,0,Total,2,Black Non Hispanic,4,Kings,125889
2014,1,<1,1,Male,1,White Non Hispanic,4,Kings,7599
2014,6,35-44,0,Total,0,Total,4,Kings,363558
2014,9,65-74,1,Male,5,Hispanic,4,Kings,11748
2014,4,20-24,1,Male,5,Hispanic,4,Kings,22432
2014,3,10-19,1,Male,0,Total,4,Kings,154795
2014,11,85+,1,Male,1,White Non Hispanic,4,Kings,8682
2014,0,Total,0,Total,3,Other Non Hispanic,4,Kings,327103
2014,8,55-64,0,Total,3,Other Non Hispanic,4,Kings,38130
2014,9,65-74,0,Total,1,White Non Hispanic,4,Kings,69005
2014,1,<1,1,Male,3,Other Non Hispanic,4,Kings,2386
2014,0,Total,1,Male,5,Hispanic,4,Kings,251106
2014,5,25-34,2,Female,3,Other Non Hispanic,4,Kings,33394
2014,9,65-74,0,Total,3,Other Non Hispanic,4,Kings,18188
2014,3,10-19,1,Male,2,Black Non Hispanic,4,Kings,52129
2014,6,35-44,0,Total,2,Black Non Hispanic,4,Kings,107219
2014,6,35-44,2,Female,2,Black Non Hispanic,4,Kings,61805
2014,7,45-54,2,Female,0,Total,4,Kings,172753
2014,11,85+,1,Male,3,Other Non Hispanic,4,Kings,1250
2014,5,25-34,0,Total,3,Other Non Hispanic,4,Kings,62112
2014,1,<1,1,Male,2,Black Non Hispanic,4,Kings,7197
2014,2,01-09,2,Female,1,White Non Hispanic,4,Kings,57880
2014,11,85+,0,Total,2,Black Non Hispanic,4,Kings,11994
2014,7,45-54,1,Male,2,Black Non Hispanic,4,Kings,47919
2014,9,65-74,2,Female,1,White Non Hispanic,4,Kings,37298
2014,11,85+,2,Female,3,Other Non Hispanic,4,Kings,1882
2014,8,55-64,0,Total,5,Hispanic,4,Kings,46172
2014,4,20-24,1,Male,3,Other Non Hispanic,4,Kings,11166
2014,10,75-84,1,Male,3,Other Non Hispanic,4,Kings,4135
2014,2,01-09,1,Male,0,Total,4,Kings,163974
2014,11,85+,0,Total,5,Hispanic,4,Kings,4548
2014,9,65-74,2,Female,2,Black Non Hispanic,4,Kings,37859
2014,10,75-84,2,Female,0,Total,4,Kings,57826
2014,1,<1,1,Male,0,Total,4,Kings,21894
2014,5,25-34,0,Total,5,Hispanic,4,Kings,90167
2014,8,55-64,2,Female,5,Hispanic,4,Kings,25689
