year,pct,arstmade,frisked,searched,sex,race,age,build,city,crimsusp,arstoffn
2015,67,N,N,N,M,B,25,M,BROOKLYN,GLA, 
2015,63,N,N,N,M,B,31,M,BROOKLYN,GLA, 
2015,67,N,N,N,M,B,27,M,BROOKLYN,GLA, 
2015,76,N,N,N,M,Q,34,M,BROOKLYN,CT, 
2015,112,N,Y,N,M,B,24,M,QUEENS,FEL GLFA, 
2015,112,N,Y,N,M,Q,24,M,QUEENS,FEL GLFA, 
2015,102,N,N,N,F,W,29,H,QUEENS,FELONY, 
2015,62,Y,Y,Y,M,W,21,M,BROOKLYN,FEL,220.03
2015,112,N,Y,N,M,Q,21,M,QUEENS,FEL, 
2015,112,N,Y,N,M,W,18,M,QUEENS,FEL, 
2015,112,N,N,N,F,W,16,M,QUEENS,FEL GLFA, 
2015,120,N,Y,N,M,B,16,M,STATEN IS,ROBBERY, 
2015,109,N,N,N,F,Q,54,T,QUEENS,PETIT LARCENY, 
2015,107,N,Y,Y,M,P,27,M,QUEENS,ROBBERY, 
2015,107,N,Y,Y,M,Q,16,H,QUEENS,ROBBERY, 
2015,107,N,Y,Y,M,Q,16,T,QUEENS,ROBBERY, 
2015,114,N,Y,N,M,B,33,T,QUEENS,FEL, 
2015,114,N,Y,N,M,B,47,H,QUEENS,FEL, 
2015,83,N,Y,N,M,B,22,T,BROOKLYN,FEL, 
2015,121,N,N,N,M,B,39,H,STATEN IS,FELONY, 
2015,30,N,Y,N,M,Q,32,Z,MANHATTAN,FEL  / CPW, 
2015,109,N,N,N,M,W,47,H,QUEENS,BURGLARY, 
2015,49,N,Y,N,F,B,20,T,BRONX,CPW, 
2015,114,N,N,N,M,A,25,M,QUEENS,MISD, 
2015,76,N,N,N,M,B,25,M,BROOKLYN,CPM, 
2015,49,N,Y,N,M,B,24,T,BRONX,CPW, 
2015,114,N,N,N,M,B,32,M,QUEENS,GLA, 
2015,17,N,Y,Y,M,Q,29,M,MANHATTAN,FELONY, 
2015,43,N,Y,N,M,B,31,H,BRONX,MISD, 
2015,75,Y,N,Y,M,B,22,M,BROOKLYN,CRIM TRES,CRIM TRES
2015,45,N,Y,N,M,B,24,H,BRONX,MISD, 
2015,45,N,Y,N,M,Q,22,M,BRONX,MISD, 
2015,42,N,Y,N,M,B,52,Z,BRONX,GLA, 
2015,52,N,Y,N,M,Q,16,M,BRONX,MISD, 
2015,52,N,Y,N,M,Q,17,M,BRONX,MISD, 
2015,67,N,Y,N,M,B,21,M,BROOKLYN,CPW, 
2015,44,N,Y,N,M,P,20,T,BRONX,CPW, 
2015,44,N,Y,N,M,Q,17,T,BRONX,CPW, 
2015,17,N,N,N,M,B,27,T,MANHATTAN,MISD, 
2015,44,N,Y,N,M,B,19,T,BRONX,CPW, 
2015,44,N,Y,N,M,B,18,T,BRONX,CPW, 
2015,46,N,Y,N,M,B,22,T,BRONX,CPW, 
2015,46,N,Y,Y,M,B,20,T,BRONX,CPW, 
2015,46,N,Y,Y,M,B,23,M,BRONX,CPW, 
2015,46,N,Y,Y,M,P,40,M,BRONX,CPW, 
2015,46,N,N,N,M,Q,24,M,BRONX,CPW, 
2015,32,N,N,N,M,B,25,T,MANHATTAN,FELONY, 
2015,32,N,N,N,M,Q,49,T,MANHATTAN,FELONY, 
2015,32,Y,Y,Y,M,B,22,M,MANHATTAN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,45,N,Y,N,M,B,28,M,BRONX,MISD, 
2015,102,N,N,N,M,A,22,M,QUEENS,FEL, 
2015,102,N,N,N,M,A,44,M,QUEENS,FEL, 
2015,45,N,Y,N,M,W,19,T,BRONX,FELONY, 
2015,44,N,Y,N,M,B,25,T,BRONX,CRIMINAL TRESPASS, 
2015,44,Y,Y,N,M,B,31,M,BRONX,BURG,CPM
2015,42,N,Y,N,M,B,22,M,BRONX,FEL, 
2015,67,N,Y,N,M,B,22,M,BROOKLYN,FEL, 
2015,76,N,Y,N,M,B,19,T,BROOKLYN,CPM, 
2015,76,N,Y,N,M,B,19,T,BROOKLYN,CPM, 
2015,76,N,Y,N,M,P,19,T,BROOKLYN,CPM, 
2015,76,N,Y,N,M,Q,19,T,BROOKLYN,CPM, 
2015,105,N,Y,N,M,B,37,M,QUEENS,MISD, 
2015,70,N,Y,N,M,B,25,T,BROOKLYN,CPW, 
2015,70,N,Y,N,M,B,28,M,BROOKLYN,CPW, 
2015,70,N,Y,N,M,B,29,M,BROOKLYN,CPW, 
2015,42,N,Y,N,M,Q,28,H,BRONX,FEL, 
2015,44,N,Y,N,M,B,26,H,BRONX,BURGLARY, 
2015,70,N,Y,N,M,B,19,T,BROOKLYN,FELONY, 
2015,47,N,Y,N,M,B,28,T,BRONX,FEL, 
2015,67,N,Y,N,M,B,18,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,18,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,28,T,BROOKLYN,FEL, 
2015,75,N,Y,Y,M,B,19,Z,BROOKLYN,ASSAULT, 
2015,109,N,N,N,M,Q,28,M,QUEENS,BURG, 
2015,23,N,Y,N,M,B,17,M,MANHATTAN,ROBBERY, 
2015,23,N,Y,N,M,B,23,M,MANHATTAN,ROBBERY, 
2015,23,N,Y,N,M,B,18,M,MANHATTAN,ROBBERY, 
2015,23,N,Y,N,M,B,20,M,MANHATTAN,ROBBERY, 
2015,67,N,Y,N,M,B,23,T,BROOKLYN,CPW, 
2015,67,N,Y,N,M,B,23,T,BROOKLYN,CPW, 
2015,40,Y,N,Y,M,B,52,H,BRONX,MISD,CPCS
2015,78,N,Y,N,M,B,27,T,BROOKLYN,CPW, 
2015,44,N,Y,N,M,B,19,H,BRONX,CPW, 
2015,49,N,N,N,F,Q,28,T,BRONX,GLA, 
2015,34,N,Y,N,M,B,20,M,MANHATTAN,FEL, 
2015,34,N,Y,N,M,P,20,M,MANHATTAN,FEL, 
2015,102,N,N,N,M,Q,16,M,QUEENS,FEL, 
2015,102,N,N,N,M,Q,20,M,QUEENS,FEL, 
2015,102,N,N,N,M,Q,17,M,QUEENS,FEL, 
2015,102,N,N,N,M,Q,26,M,QUEENS,FEL, 
2015,121,N,Y,N,M,Q,26,M,STATEN IS,MISDEMEANOR, 
2015,9,N,N,N,F,Q,41,M,MANHATTAN,MISD, 
2015,9,N,N,N,M,Q,37,M,MANHATTAN,MISD, 
2015,75,N,Y,N,M,B,23,M,BROOKLYN,ASSAULT, 
2015,110,N,Y,N,F,B,20,H,QUEENS,CPW, 
2015,110,N,Y,N,F,P,22,M,QUEENS,CPW, 
2015,110,Y,Y,N,F,P,22,M,QUEENS,CPW,WARRANT/PRR 1-03 C2
2015,110,N,Y,N,M,Q,22,M,QUEENS,CPW, 
2015,110,N,Y,N,M,Q,21,T,QUEENS,CPW, 
2015,110,N,Y,N,M,Q,24,M,QUEENS,CPW, 
2015,121,N,Y,N,M,B,28,M,STATEN IS,MISDEMEANOR, 
2015,62,N,Y,N,M,Q,19,M,BROOKLYN,FEL, 
2015,62,N,Y,N,M,Q,25,T,BROOKLYN,FEL, 
2015,62,N,Y,N,M,Q,18,M,BROOKLYN,FEL, 
2015,49,N,N,N,F,Q,20,M,BRONX,GLA, 
2015,44,N,Y,Y,M,Q,26,T,BRONX,CPW, 
2015,73,N,Y,N,M,B,26,M,BROOKLYN,FEL, 
2015,79,N,Y,N,M,B,55,M,BROOKLYN,BURGLARY, 
2015,103,N,N,N,M,B,42,T,QUEENS,CRIMINAL TRESPASS, 
2015,105,N,Y,N,M,B,59,M,QUEENS,FEL, 
2015,30,N,N,N,M,B,34,M,MANHATTAN,MISD / CRIMINAL TRESS, 
2015,1,N,N,Y,M,B,54,T,MANHATTAN,PETIT LARCENY, 
2015,66,N,Y,Y,M,Q,29,T,BROOKLYN,FEL, 
2015,45,N,Y,N,M,W,35,T,BRONX,MIS, 
2015,20,Y,Y,Y,M,B,19,T,MANHATTAN,FEL,CRIM POSSESSION OF WEAPON
2015,20,Y,Y,Y,M,B,25,T,MANHATTAN,FEL,CIMINAL POSSESSION WEAPON
2015,83,N,Y,N,M,P,46,T,BROOKLYN,MISD, 
2015,66,N,Y,Y,M,W,22,M,BROOKLYN,FELONY, 
2015,115,Y,Y,Y,M,Q,24,M,QUEENS,ASSAULT,ASSAULT
2015,114,N,Y,N,M,W,45,M,QUEENS,FEL, 
2015,9,N,N,N,M,Q,15,T,MANHATTAN,MISD, 
2015,114,N,Y,N,M,Q,28,M,QUEENS,FEL, 
2015,44,N,N,N,M,B,55,M,BRONX,GLA, 
2015,112,N,Y,N,M,W,32,M,QUEENS,FEL/GLA, 
2015,7,N,Y,N,M,Q,18,H,MANHATTAN,FEL, 
2015,79,Y,Y,Y,M,B,19,M,BROOKLYN,CPW,CPFI 2
2015,120,N,Y,N,M,B,19,M,STATEN IS,GLA, 
2015,120,N,Y,N,M,B,18,M,STATEN IS,GLA, 
2015,46,N,Y,N,M,B,44,M,BRONX,CPW, 
2015,120,N,N,N,M,B,20,T,STATEN IS,GLA, 
2015,83,N,Y,N,M,P,29,T,BROOKLYN,MISD, 
2015,44,N,N,N,M,Q,38,M,BRONX,GLA, 
2015,102,N,N,N,M,Q,34,M,QUEENS,FEL, 
2015,28,N,Y,Y,M,B,27,T,MANHATTAN,MISD, 
2015,40,N,Y,N,M,B,17,T,BRONX,CPW, 
2015,32,Y,N,N,F,B,16,M,MANHATTAN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,40,Y,N,N,F,Q,27,M,BRONX,CT,TRESPASS
2015,40,Y,N,N,M,P,60,M,BRONX,CT,TRESPASS
2015,121,N,N,N,M,B,20,M,STATEN IS,MISDEMEANOR, 
2015,25,N,Y,N,M,Q,22,M,MANHATTAN,ROBBERY, 
2015,32,Y,Y,Y,F,B,53,T,MANHATTAN,CRIM TRESPASS,CPCS7
2015,43,Y,N,N,M,B,47,M,BRONX,CT,TRESPASS
2015,41,N,Y,N,M,Q,23,M,BRONX,ROBBERY, 
2015,41,N,Y,N,M,Q,21,M,BRONX,ROBBERY, 
2015,75,N,Y,N,M,B,26,T,BROOKLYN,CPW, 
2015,75,N,Y,N,M,U,26,H,BROOKLYN,CPW, 
2015,13,N,Y,N,M,W,31,T,MANHATTAN,MISD, 
2015,43,Y,Y,N,M,B,18,H,BRONX,CPM,CPM
2015,102,N,N,N,M,A,44,M,QUEENS,FEL, 
2015,41,N,N,N,M,Q,28,H,BRONX,GLA, 
2015,47,N,Y,N,M,B,18,M,BRONX,FEL, 
2015,84,N,N,N,M,B,26,T,BROOKLYN,BURGLARY (FEL), 
2015,40,Y,N,Y,M,B,58,M,BRONX,CPCS,CPCS
2015,70,N,Y,N,M,B,20,T,BROOKLYN,MIS/CRIM TRESPASS, 
2015,102,N,N,N,M,Q,29,T,QUEENS,FEL, 
2015,70,N,Y,N,M,B,23,T,BROOKLYN,MIS/CRIM TRES, 
2015,102,N,N,N,M,Q,31,H,QUEENS,FEL, 
2015,47,N,Y,N,M,B,21,M,BRONX,FEL/ROBBERY, 
2015,13,Y,Y,N,F,P,47,T,MANHATTAN,FEL,GL
2015,49,N,Y,N,M,B,62,M,BRONX,CPW, 
2015,49,N,Y,N,M,B,68,T,BRONX,CPW, 
2015,79,N,Y,N,M,B,16,T,BROOKLYN,CPW, 
2015,42,N,Y,N,M,B,26,T,BRONX,FEL, 
2015,42,N,N,N,M,B,16,T,BRONX,FEL, 
2015,79,N,Y,N,M,B,16,T,BROOKLYN,CPW, 
2015,44,N,Y,N,M,B,19,H,BRONX,CPW, 
2015,43,Y,Y,Y,M,Q,23,T,BRONX,CPM,CPM
2015,102,N,N,N,M,B,23,T,QUEENS,FEL, 
2015,67,N,Y,N,M,B,25,M,BROOKLYN,FEL, 
2015,102,N,N,N,M,Q,49,M,QUEENS,FEL, 
2015,102,N,N,N,M,Q,46,T,QUEENS,FEL, 
2015,47,N,Y,N,M,B,50,M,BRONX,FEL, 
2015,105,N,N,N,M,A,24,T,QUEENS,FELONY, 
2015,44,N,Y,N,M,P,247,M,BRONX,ROBBERY, 
2015,79,N,Y,N,M,B,15,T,BROOKLYN,ROBBERY, 
2015,44,N,Y,N,M,Q,20,M,BRONX,CPW, 
2015,40,Y,N,N,M,U,30,M,BRONX,CPCS,CPCS
2015,122,N,Y,N,M,W,20,H,STATEN IS,GLA, 
2015,108,N,Y,N,M,A,26,T,QUEENS,FELONY, 
2015,102,N,N,N,M,Q,22,T,QUEENS,FEL, 
2015,108,N,Y,N,M,Q,28,M,QUEENS,FELONY, 
2015,109,N,N,N,M,W,17,M,QUEENS,GRAND LARCENY, 
2015,90,N,N,N,M,P,48,T,BROOKLYN,FEL, 
2015,48,N,Y,N,M,B,16,H,BRONX,FEL, 
2015,14,N,Y,N,M,Q,23,M,MANHATTAN,MISD, 
2015,14,N,Y,N,M,W,22,M,MANHATTAN,MISD, 
2015,33,N,N,N,M,P,22,T,MANHATTAN,FELONY, 
2015,68,N,Y,N,M,W,42,M,BROOKLYN,FELONY, 
2015,73,N,Y,N,M,B,1,M,BROOKLYN,FEL, 
2015,79,Y,N,Y,M,B,45,T,BROOKLYN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,120,N,N,N,M,B,29,T,STATEN IS,HOMICIDE FROM 2/16/15, 
2015,120,N,Y,N,M,W,60,T,STATEN IS,ASSAULT, 
2015,109,N,N,N,M,Q,40,H,QUEENS,GRAND LARCENY, 
2015,44,N,Y,N,M,P,38,M,BRONX,CPW, 
2015,19,N,Y,Y,M,B,21,T,MANHATTAN,MISD, 
2015,19,N,Y,Y,M,Q,19,T,MANHATTAN,MISD, 
2015,19,N,Y,Y,M,U,16,T,MANHATTAN,MISD, 
2015,44,N,Y,N,M,P,47,T,BRONX,CPW, 
2015,44,N,Y,N,M,Q,20,M,BRONX,CPW, 
2015,112,N,N,N,M,Q,27,H,QUEENS,MISD, 
2015,112,N,N,N,M,Q,20,H,QUEENS,MISD, 
2015,112,N,N,N,M,Q,21,H,QUEENS,MISD, 
2015,75,N,Y,N,M,B,19,M,BROOKLYN,CPW, 
2015,75,N,Y,N,M,B,24,M,BROOKLYN,CPW, 
2015,121,N,N,N,M,Q,19,T,STATEN IS,FELONY, 
2015,40,Y,Y,N,M,Q,53,T,BRONX,CRIM  TRES,CRIM TRES
2015,44,N,N,N,M,B,19,T,BRONX,CPM-SALE, 
2015,105,N,N,N,M,B,44,T,QUEENS,FELONY, 
2015,105,N,N,N,M,W,52,H,QUEENS,FELONY, 
2015,105,N,N,N,M,A,21,M,QUEENS,FELONY, 
2015,40,N,N,N,M,Q,31,Z,BRONX,MISD, 
2015,105,N,N,N,M,Q,37,M,QUEENS,FELONY, 
2015,105,N,Y,N,M,Q,20,M,QUEENS,FELONY, 
2015,104,N,Y,N,M,Q,33,M,QUEENS,ASSAULT 3, 
2015,75,N,N,N,Z,Z,26,H,BROOKLYN,ROBBERY, 
2015,75,N,N,N,M,B,29,M,BROOKLYN,GLA, 
2015,75,N,N,N,M,B,17,T,BROOKLYN,CPM, 
2015,105,N,N,N,M,A,26,H,QUEENS,FELONY, 
2015,105,N,N,N,M,Q,26,M,QUEENS,FEL, 
2015,105,N,N,N,M,Q,25,M,QUEENS,FELNY, 
2015,76,N,Y,N,M,W,32,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,21,T,BROOKLYN,FEL, 
2015,67,N,Y,N,M,Q,21,T,BROOKLYN,FELONY, 
2015,40,Y,N,Y,F,Q,26,M,BRONX,MISD,CT
2015,79,N,Y,N,M,B,17,M,BROOKLYN,CPW, 
2015,40,Y,N,N,M,B,19,H,BRONX,MISD,CPW
2015,88,N,N,N,M,Q,52,H,BROOKLYN,ASSAULT, 
2015,112,N,Y,N,M,B,24,M,QUEENS,FEL GLFA, 
2015,40,Y,Y,N,M,B,23,M,BRONX,MISD,CT
2015,88,N,N,N,F,B,16,M,BROOKLYN,CRIMINAL TRESSPASS, 
2015,88,N,N,N,M,B,33,M,BROOKLYN,GLA, 
2015,115,N,Y,N,M,Q,42,M,QUEENS,ASSAULT, 
2015,121,N,Y,N,M,B,26,T,STATEN IS,FELONY, 
2015,67,N,Y,N,M,B,26,M,BROOKLYN,MISD, 
2015,106,N,Y,Y,M,B,34,T,QUEENS,FELONY, 
2015,5,Y,Y,Y,M,B,27,M,MANHATTAN,CPW/ROBBERY,CPW
2015,79,N,N,N,M,B,70,M,BROOKLYN,BURGLARY, 
2015,40,N,N,N,M,B,17,T,BRONX,MISD, 
2015,44,N,Y,N,M,B,44,M,BRONX,ASSAULT 3, 
2015,104,N,Y,N,M,P,26,M,QUEENS,GLA, 
2015,75,N,Y,N,M,B,27,M,BROOKLYN,CPW, 
2015,104,N,Y,N,M,P,17,T,QUEENS,BURGLARY, 
2015,104,N,Y,N,M,P,18,T,QUEENS,BURGLARY, 
2015,44,N,Y,N,M,Q,25,M,BRONX,CPW, 
2015,62,N,N,N,M,Q,19,M,BROOKLYN,MISD, 
2015,70,N,Y,N,M,W,23,T,BROOKLYN,MIS/PETIT LARCENY, 
2015,70,N,Y,Y,M,W,23,T,BROOKLYN,MIS/PETIT LARCENY, 
2015,76,N,Y,Y,M,B,21,T,BROOKLYN,MISD, 
2015,70,N,N,N,F,Q,5,T,BROOKLYN,FEL, 
2015,70,N,N,N,F,Q,14,T,BROOKLYN,FEL, 
2015,70,N,N,N,F,Q,6,T,BROOKLYN,FEL, 
2015,70,Y,Y,N,M,B,37,M,BROOKLYN,FEL,CPP
2015,70,Y,Y,N,M,B,19,M,BROOKLYN,FEL,CPP
2015,70,Y,Y,N,M,B,21,M,BROOKLYN,FEL,CPP
2015,67,N,N,N,M,B,46,M,BROOKLYN,FEL, 
2015,73,N,Y,N,M,B,51,T,BROOKLYN,MISD, 
2015,76,N,Y,N,M,Q,46,M,BROOKLYN,FEL, 
2015,41,N,Y,Y,Z,Z,36,T,BRONX,ASSAULT, 
2015,24,Y,N,N,F,W,35,M,MANHATTAN,CRIMINAL TRESPASS,CPCS7
2015,24,Y,N,N,M,B,50,T,MANHATTAN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
2015,60,N,N,N,M,B,16,M,BROOKLYN,MISD, 
2015,60,N,N,N,M,B,20,M,BROOKLYN,MISD, 
2015,70,N,Y,N,M,B,27,M,BROOKLYN,FELONY/ROBBERY, 
2015,30,N,N,N,M,W,47,M,MANHATTAN,FEL  / GLA, 
2015,66,Y,Y,Y,M,B,20,T,BROOKLYN,GL/CPW,CPSP4
2015,66,Y,Y,Y,M,B,19,T,BROOKLYN,GL/CPW,CPSP4
2015,66,Y,Y,Y,M,B,26,H,BROOKLYN,GL/CPW,170.2
2015,66,Y,Y,Y,M,B,24,T,BROOKLYN,GL/CPW,CPSP4
2015,66,N,Y,Y,M,B,24,T,BROOKLYN,FEL, 
2015,63,Y,Y,Y,M,B,16,T,BROOKLYN,FELONY,GANG ASSAULT
2015,63,Y,Y,Y,M,B,17,M,BROOKLYN,FELONY,GANG ASSAULT
2015,67,Y,Y,Y,F,B,17,M,BROOKLYN,FEL,ROBBERY
2015,70,N,Y,N,M,B,19,T,BROOKLYN,MIS/PETIT LARCENY, 
2015,88,N,N,N,F,B,26,T,BROOKLYN,PETIT LARCENY, 
2015,25,Y,Y,Y,M,U,27,M,MANHATTAN,MISDEMEANOR,CPW & TRESPASS
2015,44,Y,Y,Y,M,Q,52,M,BRONX,MISD,CPW/CPCS
2015,114,N,Y,N,M,W,17,M,QUEENS,FEL, 
2015,114,N,Y,N,M,W,20,M,QUEENS,FEL, 
2015,114,N,Y,N,M,U,22,M,QUEENS,FEL, 
2015,66,N,N,N,F,W,14,T,BROOKLYN,ASSAULT, 
2015,66,N,N,N,M,Q,15,T,BROOKLYN,ASSAULT, 
2015,105,N,Y,N,M,W,47,T,QUEENS,MISD, 
2015,32,Y,Y,Y,M,I,19,T,MANHATTAN,CT,CT
2015,105,N,Y,N,M,B,57,M,QUEENS,F, 
2015,41,N,Y,N,M,Q,39,T,BRONX,GLA, 
2015,70,N,Y,N,M,B,30,M,BROOKLYN,FEL, 
2015,40,N,N,N,M,P,22,M,BRONX,FEL, 
2015,109,Y,Y,N,M,B,35,T,QUEENS,BURGLARY,CRIMINAL TRESPASS
2015,32,N,Y,N,M,B,30,M,MANHATTAN,MISD, 
2015,32,N,Y,N,M,B,30,M,MANHATTAN,MISD, 
2015,40,Y,Y,Y,M,P,26,T,BRONX,MISD,CPM
2015,44,N,Y,N,M,P,24,M,BRONX,MISD, 
2015,44,N,Y,N,M,P,21,M,BRONX,MISD, 
2015,83,Y,N,N,M,B,29,H,BROOKLYN,MISD,PL 195.05 -  OGA
2015,105,N,Y,N,M,B,67,T,QUEENS,FEL, 
2015,18,N,N,N,M,B,31,T,MANHATTAN,MISD, 
2015,49,N,Y,N,F,B,23,T,BRONX,CPW, 
2015,49,N,Y,N,M,B,33,M,BRONX,CPW, 
2015,107,N,N,N,M,W,21,M,QUEENS,GLA, 
2015,9,Y,Y,Y,M,Q,21,M,MANHATTAN,MISD,CRIMINAL TRESPASS
2015,105,Y,Y,Y,M,B,20,T,QUEENS,FEL,PL 170.30
2015,105,Y,Y,Y,M,B,21,T,QUEENS,FEL, CPFI
2015,107,N,N,N,M,B,24,M,QUEENS,GRAND LARCENY, 
2015,73,N,Y,N,M,B,43,T,BROOKLYN,MENACING, 
2015,62,N,N,N,M,Q,15,M,BROOKLYN,FEL, 
2015,62,N,N,N,M,Q,15,M,BROOKLYN,FEL, 
2015,14,Y,Y,Y,M,B,18,M,MANHATTAN,MISD,FORCIBLE TOUCHING
2015,63,Y,Y,Y,M,B,16,T,BROOKLYN,FELONY,ROBBERY
2015,23,N,N,N,M,B,56,M,MANHATTAN,M, 
2015,122,N,N,N,M,B,19,T,STATEN IS,BURG, 
2015,43,N,N,N,M,Q,17,T,BRONX,MISD, 
2015,107,N,N,N,M,A,23,T,QUEENS,ROBBERY, 
2015,112,N,Y,N,M,Q,30,T,QUEENS,FEL/GLFA, 
2015,121,N,Y,N,M,W,27,M,STATEN IS,FELONY, 
2015,70,N,N,N,M,B,54,M,BROOKLYN,MIS/ASSAULT, 
2015,111,N,Y,Y,M,W,28,H,QUEENS,FEL, 
2015,75,N,Y,Y,M,B,33,M,BROOKLYN,CPW, 
2015,107,N,N,N,M,B,32,M,QUEENS,GLA, 
2015,40,Y,N,N,F,B,44,M,BRONX,MISD,CT
2015,111,Y,Y,N,M,B,17,M,QUEENS,FEL,155.3
2015,81,N,Y,N,M,B,20,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,19,M,BROOKLYN,FEL, 
2015,106,Y,Y,N,M,A,19,M,QUEENS,FELONY,CPSP
2015,106,Y,Y,Y,M,A,23,T,QUEENS,FELONY,CPSP
2015,14,N,N,N,M,A,24,M,MANHATTAN,FEL, 
2015,121,N,Y,N,M,W,53,M,STATEN IS,MISDEMEANOR, 
2015,52,N,Y,N,M,B,38,M,BRONX,MISD, 
2015,105,N,Y,N,M,B,17,T,QUEENS,FEL, 
2015,105,N,Y,N,M,B,19,T,QUEENS,FEL, 
2015,41,N,Y,N,M,Q,39,M,BRONX,CPW, 
2015,10,N,Y,N,F,B,25,M,MANHATTAN,MISD, 
2015,10,N,Y,N,M,B,35,M,MANHATTAN,MISD, 
2015,41,N,Y,N,M,P,29,T,BRONX,CPW, 
2015,107,N,Y,Y,M,A,15,T,QUEENS,CPW, 
2015,121,N,Y,N,M,W,23,M,STATEN IS,MISDEMEANOR, 
2015,121,N,Y,N,M,W,21,M,STATEN IS,MISDEMEANOR, 
2015,79,N,Y,N,M,B,33,T,BROOKLYN,ASSAULT/CPW, 
2015,79,N,Y,N,M,B,29,M,BROOKLYN,CPW, 
2015,107,N,Y,Y,M,A,16,H,QUEENS,CPW, 
2015,107,N,Y,Y,M,B,25,M,QUEENS,FELONY, 
2015,52,Y,Y,N,M,Q,22,M,BRONX,MISD,CPCS
2015,52,Y,Y,N,M,Q,20,M,BRONX,MISD,CPCS
2015,32,N,N,N,M,B,48,M,MANHATTAN,FELONY, 
2015,40,N,Y,N,M,Q,23,T,BRONX,MISD, 
2015,107,N,Y,N,M,A,34,M,QUEENS,GLA, 
2015,67,N,Y,N,M,B,34,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,28,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,25,M,BROOKLYN,FEL, 
2015,42,N,Y,N,M,B,23,M,BRONX,FEL, 
2015,104,N,Y,N,M,Q,47,M,QUEENS,GRAND LARCENY, 
2015,107,N,N,N,M,B,20,H,QUEENS,BURGLARY, 
2015,107,N,N,N,M,Q,21,T,QUEENS,BURGLARY, 
2015,76,N,Y,N,M,B,25,M,BROOKLYN,MISD, 
2015,62,N,N,N,M,A,24,M,BROOKLYN,MISD, 
2015,60,N,N,N,F,Q,22,M,BROOKLYN,MISD, 
2015,60,N,N,N,M,Q,21,M,BROOKLYN,MISD, 
2015,67,N,Y,N,M,B,18,M,BROOKLYN,FEL, 
2015,67,N,Y,N,M,B,28,M,BROOKLYN,FEL, 
2015,77,N,N,N,M,B,24,H,BROOKLYN,MISD, 
2015,77,N,N,N,M,B,25,M,BROOKLYN,MIS, 
2015,32,Y,Y,Y,M,B,49,M,MANHATTAN,FELONY,CRIMINAL IMPERSONATION
2015,106,N,N,N,M,U,24,T,QUEENS,FELONY, 
2015,40,Y,Y,N,M,B,33,M,BRONX,MISD,ASSAULT 3
2015,50,N,N,N,M,W,29,M,BRONX,FELONY, 
2015,106,N,N,N,M,P,36,M,QUEENS,FELONY, 
2015,106,N,N,N,M,Q,35,M,QUEENS,FELONY, 
2015,106,N,N,N,M,A,20,M,QUEENS,FELONY, 
2015,106,N,N,N,M,A,19,M,QUEENS,FELONY, 
2015,105,Y,Y,N,M,B,29,M,QUEENS,FEL,PL 165.05
2015,102,N,Y,N,M,B,40,M,QUEENS,GLA, 
2015,88,N,Y,Y,F,B,27,T,BROOKLYN,CPW, 
2015,79,N,Y,Y,M,B,20,M,BROOKLYN,ASSAULT 3, 
2015,18,N,N,N,F,W,28,M,MANHATTAN,MISD, 
2015,18,N,N,N,M,Q,40,M,MANHATTAN,MISD, 
2015,101,N,N,N,M,B,53,M,QUEENS,FELONY, 
2015,90,N,N,N,M,B,17,T,BROOKLYN,ROBBERY, 
2015,63,Y,N,N,M,Q,31,M,BROOKLYN,FELONY,BURG
2015,70,Y,Y,Y,M,P,52,T,BROOKLYN,FELONY/GRAND LARCENY,ROBBERY
2015,106,N,N,N,M,B,39,M,QUEENS,FELONY, 
2015,113,N,Y,N,M,B,48,Z,QUEENS,FELONEY, 
2015,84,N,Y,N,M,B,14,H,BROOKLYN,ROBBERY, 
2015,48,Y,Y,Y,M,B,39,T,BRONX,CRIM POSSESSION OF MARIJ,CPM/CPM
2015,7,N,N,N,M,B,29,T,MANHATTAN,FELONY, 
2015,5,N,N,N,M,B,22,M,MANHATTAN,ROBBERY, 
2015,44,N,Y,N,M,B,53,T,BRONX,CPM, 
2015,44,N,Y,N,M,B,58,M,BRONX,CPM, 
2015,19,N,N,N,M,W,16,M,MANHATTAN,MISD, 
2015,7,N,N,N,F,Q,24,T,MANHATTAN,MISD, 
2015,121,N,Y,Y,M,B,30,M,STATEN IS,MISDEMEANOR, 
2015,23,Y,Y,Y,M,B,24,T,MANHATTAN,FEL,120.1
2015,17,N,Y,N,M,B,49,T,MANHATTAN,FEL, 
2015,41,N,N,N,M,B,36,H,BRONX,DRUG SALES, 
2015,41,N,N,N,M,Q,38,H,BRONX,DRUG SALES, 
2015,42,N,Y,Y,M,B,29,M,BRONX,CPW, 
2015,25,Y,Y,Y,M,Q,46,T,MANHATTAN,CRIMINAL TRESPASS,CRIMINAL TRESPASS
