year,pct,sex,race,age,build,city,crimsusp
2014,120,M,B,24,M,STATEN ISLAND,GLA
2014,25,Z,Z,27,T,MANHATTAN,MISD
2014,50,M,B,50,M,BRONX,MISD
2014,90,M,B,36,M,BROOKLYN,FEL
2014,25,F,P,31,T,MANHATTAN,MISD
2014,104,M,Q,46,M,QUEENS,FELONY
2014,120,M,B,24,M,STATEN ISLAND,CSCS
2014,19,M,Q,24,M,MANHATTAN,FEL
2014,61,M,W,20,T,BROOKLYN,FEL
2014,61,M,W,22,T,BROOKLYN,FEL
2014,61,M,W,23,T,BROOKLYN,FEL
2014,121,M,W,27,M,STATEN ISLAND,LARCENY FROM AUTO
2014,75,M,B,16,T,BROOKLYN,CSCS
2014,75,M,B,15,T,BROOKLYN,CSCS
2014,111,M,Q,20,H,QUEENS,FEL
2014,111,M,B,28,M,QUEENS,FEL
2014,83,M,Q,23,M,BROOKLYN,MISD
2014,30,M,B,20,Z,MANHATTAN,FEL / GLA
2014,77,F,B,16,M,BROOKLYN,FEL
2014,77,M,B,21,M,BROOKLYN,FEL
2014,77,M,B,26,T,BROOKLYN,FEL
2014,34,M,Q,36,M,MANHATTAN,MISD
2014,47,M,B,16,T,BRONX,FEL/ROB
2014,105,M,Q,18,M,QUEENS,FELONY
2014,9,Z,Z,32,M,MANHATTAN,CRIM TAMPERING
2014,106,M,B,25,M,QUEENS,FELONY
2014,20,M,Q,38,M,MANHATTAN,FELONY
2014,102,M,Q,20,T,QUEENS,FELONY
2014,101,M,B,52,H,QUEENS,FELONY
2014,113,M,B,43,M,QUEENS,FELONY
2014,45,M,P,56,M,BRONX,FELONY
2014,106,M,Q,28,M,QUEENS,FELONY
2014,72,F,P,48,T,BROOKLYN,FELONY
2014,72,F,Q,47,T,BROOKLYN,FELONY
2014,5,M,P,47,M,MANHATTAN,CPW
2014,79,M,B,13,M,BROOKLYN,UNAT USE
2014,79,M,B,14,M,BROOKLYN,UNAT USE
2014,79,M,B,23,M,BROOKLYN,UNAT USE
2014,79,M,B,27,M,BROOKLYN,UNAT USE
2014,71,M,U,21,M,BROOKLYN,CPM
2014,105,M,B,22,M,QUEENS,FELONY
2014,78,M,B,15,M,BROOKLYN,GRAND LARCENY
2014,78,M,B,16,M,BROOKLYN,GRAND LARCENY
2014,78,M,P,15,M,BROOKLYN,GRAND LARCENY
2014,83,F,Q,43,T,BROOKLYN,FELONY
2014,84,M,B,99,T,BROOKLYN,CPM
2014,120,M,W,39,M,STATEN ISLAND,DRUG SALE CSCS
2014,83,F,B,14,T,BROOKLYN,FELONY
2014,121,M,A,20,M,STATEN ISLAND,ROBBERY
2014,101,M,B,51,M,QUEENS,GLA
2014,121,M,B,24,M,STATEN ISLAND,ROBBERY
2014,101,M,Q,24,M,QUEENS,GLA
2014,90,M,Q,45,M,BROOKLYN,MIS
2014,120,M,B,18,M,STATEN ISLAND,CPW
2014,120,M,B,16,T,STATEN ISLAND,CPW
2014,18,M,B,35,M,MANHATTAN,MISD
2014,13,M,B,54,M,MANHATTAN,PETIT LARCENY
2014,105,M,Q,27,M,QUEENS,FELONY
2014,120,M,Q,23,M,STATEN ISLAND,CPW
2014,113,M,B,16,T,QUEENS,FELONY
2014,113,M,B,14,H,QUEENS,FELONY
2014,113,M,Q,15,T,QUEENS,FELONY
2014,109,M,Q,21,T,QUEENS,BURGLARY
2014,113,M,B,17,T,QUEENS,FELONY
2014,101,M,B,19,M,QUEENS,FELONY
2014,114,M,A,25,M,QUEENS,FEL
2014,105,M,B,18,M,QUEENS,FELONY
2014,105,M,B,18,M,QUEENS,FELONY
2014,113,M,B,17,M,QUEENS,FELONY
2014,113,M,B,18,M,QUEENS,FELONY
2014,83,M,Q,18,M,BROOKLYN,FEL
2014,33,M,Q,47,H,MANHATTAN,CPW
2014,33,M,W,39,H,MANHATTAN,CPW
2014,120,M,B,23,H,STATEN ISLAND,BURGLARY
2014,120,M,Q,23,T,STATEN ISLAND,BURGLARY
2014,120,M,Q,23,M,STATEN ISLAND,BURGLARY
2014,90,M,W,40,M,BROOKLYN,FEL
2014,60,F,B,17,T,BROOKLYN,CRIM TRES MISD
2014,60,F,B,19,T,BROOKLYN,CRIM TRES MISD
2014,83,M,Q,21,M,BROOKLYN,FELONY
2014,25,M,B,46,M,MANHATTAN,FEL
2014,83,M,Q,22,T,BROOKLYN,MISD
2014,46,M,Q,21,M,BRONX,CPW
2014,83,M,Q,22,T,BROOKLYN,MISD
2014,90,M,U,34,M,BROOKLYN,CT
2014,106,F,A,23,M,QUEENS,MISD
2014,109,M,W,27,U,QUEENS,BURGLARY
2014,71,M,B,18,T,BROOKLYN,MISD
2014,42,M,Q,23,T,BRONX,ROBBERY
2014,90,M,B,14,T,BROOKLYN,GRAND LARCENY
2014,90,M,B,14,T,BROOKLYN,GRAND LARCENY
2014,90,M,B,15,T,BROOKLYN,GRAND LARCENY
2014,90,M,B,14,T,BROOKLYN,GRAND LARCENY
2014,79,M,B,15,T,BROOKLYN,CPW
2014,123,M,P,26,T,STATEN ISLAND,FELONY
2014,71,M,B,30,M,BROOKLYN,CPM
2014,72,M,Q,16,Z,BROOKLYN,MISDEMEANOR
2014,44,M,P,23,T,BRONX,CPW/ROBBERY
2014,77,M,B,21,M,BROOKLYN,FEL
2014,70,M,B,30,T,BROOKLYN,FELONY/ROBBERY
2014,78,M,Q,51,M,BROOKLYN,BURGLARY
2014,70,M,B,22,T,BROOKLYN,FELONY/ROBBERY
2014,1,M,Q,26,M,MANHATTAN,MISD
2014,1,M,Q,28,M,MANHATTAN,MISD
2014,50,M,B,44,M,BRONX,FELONY
2014,114,M,B,15,M,QUEENS,FEL
2014,9,M,Q,34,M,MANHATTAN,GLA
2014,114,M,U,16,M,QUEENS,FEL
2014,106,M,B,21,M,QUEENS,FELONY
2014,101,M,B,25,T,QUEENS,FELONY
2014,67,M,B,33,U,BROOKLYN,CSM
2014,113,M,B,33,T,QUEENS,MISDEMEANOR
2014,42,M,B,53,T,BRONX,MISD
2014,42,M,Q,21,T,BRONX,MISD
2014,113,M,B,31,T,QUEENS,MISDEMEANOR
2014,84,M,B,24,T,BROOKLYN,CRIMINAL TRESPASS
2014,84,M,Q,55,M,BROOKLYN,CRIMINAL TRESPASS
2014,25,M,B,30,M,MANHATTAN,MISD
2014,123,M,Z,24,M,STATEN ISLAND,MISDEMEANOR
2014,17,M,W,44,H,MANHATTAN,FELONY
2014,71,M,B,33,M,BROOKLYN,FELONY
2014,67,F,B,25,M,BROOKLYN,CSCS
2014,120,M,B,18,T,STATEN ISLAND,CPCS
2014,69,M,B,24,M,BROOKLYN,FEL
2014,69,M,B,25,T,BROOKLYN,FEL
2014,71,M,B,54,M,BROOKLYN,MIS
2014,120,M,B,17,T,STATEN ISLAND,CSCS
2014,69,M,B,25,T,BROOKLYN,FEL
2014,69,M,B,27,M,BROOKLYN,FEL
2014,121,M,B,18,T,STATEN ISLAND,GRAND LARCENY
2014,121,M,B,20,T,STATEN ISLAND,GRAND LARCENY
2014,122,F,Q,29,M,STATEN ISLAND,BURG
2014,122,M,Q,27,M,STATEN ISLAND,BURG
2014,69,M,B,26,M,BROOKLYN,FEL
2014,102,M,Q,18,T,QUEENS,CRIM TRESPASS
2014,84,M,B,19,M,BROOKLYN,GAL (FEL)
2014,84,M,Q,21,T,BROOKLYN,GLA (FEL)
2014,107,M,W,23,H,QUEENS,GRAND LARCENY
2014,121,M,W,27,T,STATEN ISLAND,CSCS/CPW
2014,62,M,W,27,M,BROOKLYN,GLA
2014,79,M,B,50,M,BROOKLYN,CPCS
2014,112,M,W,20,M,QUEENS,FEL
2014,105,M,W,53,M,QUEENS,FELONY
2014,41,M,Q,28,M,BRONX,CPW
2014,50,M,Q,25,M,BRONX,MISD
2014,123,M,W,20,M,STATEN ISLAND,MISDEAMENOR
2014,111,M,W,27,T,QUEENS,FEL
2014,25,M,B,18,T,MANHATTAN,MISD
2014,113,Z,Z,29,M,QUEENS,FELONY
2014,83,F,Q,18,M,BROOKLYN,FEL
2014,107,M,A,20,M,QUEENS,GRAND LARCENY
2014,83,M,P,18,M,BROOKLYN,FEL
2014,83,M,Q,20,T,BROOKLYN,FEL
2014,107,M,Q,21,M,QUEENS,GRAND LARCENY
2014,52,M,Q,34,M,BRONX,FELONY
2014,104,M,W,32,M,QUEENS,FELONY
2014,104,M,W,29,M,QUEENS,FELONY
2014,111,M,W,32,H,QUEENS,FEL
2014,25,F,Q,41,H,MANHATTAN,MISD
2014,105,M,B,28,M,QUEENS,FELONY
2014,101,M,B,25,T,QUEENS,CRIMINAL TRESPASS
2014,81,M,B,26,T,BROOKLYN,GRAND LARCENY
2014,52,M,Q,22,T,BRONX,FELONY
2014,68,M,W,44,H,BROOKLYN,FELONY
2014,123,F,W,47,T,STATEN ISLAND,MISDEMEANOR
2014,52,M,P,19,M,BRONX,FELONY
2014,107,M,Q,28,M,QUEENS,GRAND LARCENY
2014,106,M,Q,22,M,QUEENS,FELONY
2014,106,M,Q,22,M,QUEENS,FELONY
2014,71,M,B,19,M,BROOKLYN,ASSAULT 3
2014,42,M,B,27,Z,BRONX,ROBBERY
2014,114,M,B,19,T,QUEENS,FEL
2014,114,M,B,21,T,QUEENS,FEL
2014,40,M,B,21,T,BRONX,MISD
2014,114,M,Q,19,T,QUEENS,FEL
2014,114,M,Q,19,T,QUEENS,FEL
2014,40,M,Q,24,M,BRONX,MISD
2014,67,M,B,28,T,BROOKLYN,FEL
2014,71,F,B,40,T,BROOKLYN,FELONY
2014,71,M,B,23,T,BROOKLYN,FELONY
2014,22,M,B,50,T,MANHATTAN,FELONY
2014,24,M,B,17,M,MANHATTAN,CRIMINAL TRESPASS
2014,109,M,P,17,M,QUEENS,ROB
2014,105,M,B,42,M,QUEENS,FELONY
2014,7,M,B,30,M,MANHATTAN,CRIM TRES
2014,72,M,A,45,T,BROOKLYN,FELONY
2014,120,M,B,24,M,STATEN ISLAND,BURGLARY
2014,62,M,B,17,M,BROOKLYN,ROBBERY
2014,19,M,B,35,T,MANHATTAN,FEL
2014,62,M,Q,26,T,BROOKLYN,ROBBERY
2014,106,M,B,16,T,QUEENS,FELONY
2014,101,M,W,51,M,QUEENS,PETIT LARCENY
2014,66,M,U,31,M,BROOKLYN,MISC
2014,66,M,W,28,T,BROOKLYN,MIS
2014,104,F,W,30,T,QUEENS,FEL
2014,105,M,B,31,H,QUEENS,FELONY
2014,101,M,B,25,T,QUEENS,GLA
2014,101,M,B,24,T,QUEENS,GLA
2014,13,M,Q,38,M,MANHATTAN,GRAND LARCENY
2014,78,M,B,15,T,BROOKLYN,ASSAULT 3
2014,78,M,B,15,T,BROOKLYN,ASSAULT
2014,78,M,B,16,T,BROOKLYN,ASSAULT
2014,78,M,B,16,T,BROOKLYN,ASSAULT
2014,19,M,B,25,T,MANHATTAN,MISD
2014,105,M,B,28,M,QUEENS,FELONY
2014,101,M,B,27,M,QUEENS,FELONY
2014,79,M,B,51,M,BROOKLYN,CPW
2014,102,M,A,16,M,QUEENS,ROBBERY
2014,102,M,A,17,M,QUEENS,ROBBERY
2014,102,M,A,18,M,QUEENS,ROBBERY
2014,13,M,W,27,T,MANHATTAN,CPW
2014,120,M,B,18,T,STATEN ISLAND,CPCS
2014,120,M,B,20,M,STATEN ISLAND,CPCS
2014,120,M,P,19,T,STATEN ISLAND,CPCS
2014,120,M,W,20,M,STATEN ISLAND,CPCS
2014,52,M,Q,15,M,BRONX,GANG ASSAULT
2014,111,M,W,35,M,QUEENS,MISD
2014,83,F,P,59,M,BROOKLYN,MISD
2014,46,M,Q,38,T,BRONX,CPW GUB
2014,103,M,B,16,M,QUEENS,FELONY
2014,103,M,B,16,H,QUEENS,FELONY
2014,101,M,B,18,T,QUEENS,CPW
2014,105,M,W,48,M,QUEENS,FELONY
2014,110,M,P,19,M,QUEENS,FELONY
2014,110,M,P,18,M,QUEENS,FELONY
2014,110,M,Q,17,M,QUEENS,FELONY
2014,9,M,P,17,T,MANHATTAN,MISDEMEANOR
2014,24,M,B,25,T,MANHATTAN,FRAUDULENT ACCOSTING
2014,24,M,B,27,H,MANHATTAN,FRAUDULENT ACCOSTING
2014,52,M,P,44,M,BRONX,MISD
2014,79,F,B,48,T,BROOKLYN,CT
2014,79,M,B,18,M,BROOKLYN,CT
2014,79,M,B,35,M,BROOKLYN,CT
2014,111,M,W,23,M,QUEENS,FEL
2014,105,M,B,14,M,QUEENS,FELONY
2014,106,F,W,49,M,QUEENS,FELONY
2014,120,M,B,27,T,STATEN ISLAND,CRIM TRES
2014,120,M,B,23,T,STATEN ISLAND,CRIM TRES
2014,101,M,B,18,T,QUEENS,FELONY
2014,105,M,B,29,M,QUEENS,FELONY
2014,101,M,P,29,H,QUEENS,FELONY
2014,101,M,W,41,T,QUEENS,FELONY
2014,120,Z,Z,18,M,STATEN ISLAND,CRIMINAL TRESPASS
2014,43,M,B,50,M,BRONX,MISDEMEANOR
2014,101,M,B,62,H,QUEENS,FELONY
2014,101,M,B,53,T,QUEENS,FELONY
2014,101,M,B,62,M,QUEENS,FELONY
2014,17,M,B,36,H,MANHATTAN,UNAUTHORIZED SALE OF FARE CARD
2014,14,M,Q,50,T,MANHATTAN,MISD
2014,75,M,Q,45,M,BROOKLYN,FEL
2014,44,M,Q,18,T,BRONX,ASSAULT
2014,62,M,P,20,H,BROOKLYN,BURGLARY
2014,102,M,B,25,M,QUEENS,BURGLARY
2014,79,M,B,24,M,BROOKLYN,CT
2014,23,M,Q,37,T,MANHATTAN,MISD
2014,62,M,W,36,M,BROOKLYN,BURGLARY
2014,62,M,W,41,M,BROOKLYN,BURGLARY
2014,114,M,Q,20,T,QUEENS,FEL
2014,112,M,Q,28,H,QUEENS,FEL GLFA
2014,112,M,W,34,M,QUEENS,FEL GLFA
2014,121,M,Q,62,M,STATEN ISLAND,ASSUALT/CPW
2014,76,M,Q,33,M,BROOKLYN,MISD.
2014,76,M,Q,42,M,BROOKLYN,MISD
2014,113,M,B,21,M,QUEENS,MISDEMEANOR
2014,43,M,B,27,T,BRONX,MISD
2014,122,M,W,34,M,STATEN ISLAND,GLA
2014,121,M,B,34,H,STATEN ISLAND,ROBBERY
2014,33,M,Q,24,T,MANHATTAN,CPM
2014,76,M,B,26,T,BROOKLYN,ROBBERY FEL
2014,30,M,P,33,M,MANHATTAN,FEL  / VOP
2014,106,M,W,34,M,QUEENS,FELONY
2014,69,M,B,23,M,BROOKLYN,MIS
2014,69,M,B,29,M,BROOKLYN,MIS
2014,69,M,B,29,M,BROOKLYN,MIS
2014,60,M,W,44,M,BROOKLYN,CSCS MISD
2014,120,M,B,25,M,STATEN ISLAND,GLA / CPSP
2014,40,M,B,16,T,BRONX,CRIMINAL TRESPASS
2014,40,M,P,16,T,BRONX,CRIMINAL TRESPASS
2014,40,M,P,18,T,BRONX,CRIMINAL TRESPASS
2014,76,M,Q,40,H,BROOKLYN,FEL
2014,113,M,B,42,T,QUEENS,MISDEMEANOR
2014,67,M,B,17,M,BROOKLYN,FEL
2014,67,M,B,25,M,BROOKLYN,FEL
2014,69,M,B,26,T,BROOKLYN,MIS
2014,69,M,B,24,M,BROOKLYN,MIS
2014,71,M,P,24,M,BROOKLYN,MISD
2014,76,M,Q,38,M,BROOKLYN,FEL
2014,40,M,B,25,M,BRONX,CRIMINAL TRESPASS
2014,69,M,B,26,M,BROOKLYN,MIS
2014,104,M,P,18,T,QUEENS,FELONY
2014,30,M,Q,22,T,MANHATTAN,MISD / VOP
2014,107,M,Q,31,M,QUEENS,GRAND LARCENY
2014,60,M,Q,21,T,BROOKLYN,MISD
2014,61,M,B,34,M,BROOKLYN,FEL
2014,61,M,B,47,M,BROOKLYN,FEL
2014,69,M,B,27,M,BROOKLYN,MIS
2014,69,M,B,26,M,BROOKLYN,MIS
2014,81,M,Q,49,M,BROOKLYN,BURGLARY
2014,120,M,B,22,T,STATEN ISLAND,GLA - CPSP - AUTO
2014,9,M,B,34,T,MANHATTAN,MISD
2014,120,M,Q,24,H,STATEN ISLAND,GLA - CPSP - AUTO
2014,120,M,W,24,T,STATEN ISLAND,GLA - CPSP
2014,120,M,W,25,T,STATEN ISLAND,GLA - CPSP AUTO
2014,52,M,B,20,M,BRONX,MISD
2014,44,M,Q,18,H,BRONX,ROBBERY
2014,67,M,B,36,H,BROOKLYN,FEL
2014,107,M,A,23,M,QUEENS,GRAND LARCENY
2014,111,M,B,22,T,QUEENS,FEL
2014,111,M,Q,21,T,QUEENS,FEL
2014,123,M,W,25,T,STATEN ISLAND,FELONY
2014,13,M,B,29,H,MANHATTAN,FELONY
2014,114,M,B,36,M,QUEENS,CPW
2014,9,M,B,29,T,MANHATTAN,MISD
2014,104,M,Q,25,M,QUEENS,FELONY
2014,73,M,W,21,M,BROOKLYN,MISD
2014,69,M,B,30,H,BROOKLYN,FEL
2014,121,M,B,24,T,STATEN ISLAND,PETIT LARCENY
2014,66,M,B,49,M,BROOKLYN,FEL
2014,44,M,Q,23,T,BRONX,ROB
2014,107,M,Q,32,M,QUEENS,GRAND LARCENY
2014,111,F,W,26,T,QUEENS,FEL
2014,111,M,P,28,H,QUEENS,FEL
2014,113,M,B,33,M,QUEENS,FELONY
2014,107,M,W,36,M,QUEENS,GRAND LARCENY
2014,105,M,W,41,T,QUEENS,FELONY
2014,110,F,B,22,M,QUEENS,FELONY
2014,110,M,P,31,T,QUEENS,FELONY
2014,106,M,Q,19,T,QUEENS,MISD
2014,20,M,B,16,T,MANHATTAN,MISD
2014,13,F,B,44,H,MANHATTAN,GRAND LARCENY
2014,106,M,W,51,M,QUEENS,FELONY
2014,22,M,B,42,M,MANHATTAN,FELONY
2014,106,M,W,30,M,QUEENS,FELONY
2014,26,F,B,52,M,MANHATTAN,MISD
2014,106,M,W,42,M,QUEENS,FELONY
2014,102,M,B,26,M,QUEENS,FELONY
2014,50,M,Q,18,H,BRONX,ASSAULT
2014,50,M,Q,18,H,BRONX,ASSAULT
2014,105,M,B,27,T,QUEENS,FELONY
2014,105,M,B,39,T,QUEENS,FELONY
2014,90,M,Q,25,T,BROOKLYN,FEL
2014,90,M,Q,17,T,BROOKLYN,FEL
2014,105,M,Q,33,M,QUEENS,FELONY
2014,120,M,Q,23,M,STATEN ISLAND,BURGLARY
2014,103,M,Q,45,T,QUEENS,MIS
2014,72,M,Z,63,T,BROOKLYN,FELONY
2014,120,M,B,48,M,STATEN ISLAND,BURGLARY
2014,101,M,B,22,M,QUEENS,CPW
2014,75,M,B,30,M,BROOKLYN,G/L
2014,25,M,B,32,T,MANHATTAN,CRIMINAL POSSESSION OF FORGED
2014,107,M,B,17,M,QUEENS,BURGLARY
2014,107,M,P,19,T,QUEENS,CPW
2014,106,M,Q,20,M,QUEENS,FELONY
2014,101,M,Q,73,M,QUEENS,CPSP
2014,18,M,B,51,H,MANHATTAN,FEL
2014,102,M,B,43,M,QUEENS,ROBBERY
2014,112,M,W,29,M,QUEENS,FEL
2014,101,M,B,35,M,QUEENS,FELONY
2014,112,M,Q,38,M,QUEENS,FEL
2014,109,M,B,25,M,QUEENS,CPW
2014,40,M,Z,40,H,BRONX,ASSAULT 3
2014,101,M,B,18,M,QUEENS,FELONY
2014,120,M,B,21,T,STATEN ISLAND,GLA
2014,101,M,B,31,M,QUEENS,FELONY
2014,101,M,B,34,M,QUEENS,FELONY
2014,101,M,B,23,M,QUEENS,FELONY
2014,106,M,B,17,T,QUEENS,FELONY
2014,106,M,B,17,T,QUEENS,FELONY
2014,106,M,B,17,T,QUEENS,FELONY
2014,67,M,A,13,T,BROOKLYN,FEL
2014,67,M,B,12,T,BROOKLYN,FEL
2014,67,M,B,12,T,BROOKLYN,FEL
2014,67,M,B,13,M,BROOKLYN,FEL
2014,67,M,B,13,M,BROOKLYN,FEL
2014,110,M,Q,20,M,QUEENS,FELONY
2014,120,M,Q,29,M,STATEN ISLAND,GLA
2014,112,M,W,33,M,QUEENS,MISD PLFA
2014,60,M,B,14,M,BROOKLYN,CSCS
2014,120,M,P,46,H,STATEN ISLAND,ROBBERY
2014,40,M,P,20,T,BRONX,FELONY
2014,9,M,B,13,T,MANHATTAN,CPW
2014,66,M,W,61,T,BROOKLYN,FEL
2014,101,M,B,35,H,QUEENS,FELONY
2014,44,M,Q,27,M,BRONX,GLA
2014,90,M,Q,51,M,BROOKLYN,CT
2014,101,M,B,18,T,QUEENS,FELONY
2014,101,M,B,24,T,QUEENS,FELONY
2014,71,M,B,31,M,BROOKLYN,FELONY
2014,114,M,Q,31,M,QUEENS,FEL
2014,73,M,P,22,T,BROOKLYN,NISD
2014,10,M,B,51,M,MANHATTAN,MISD
2014,107,M,Q,21,M,QUEENS,CPW
2014,101,M,B,25,T,QUEENS,FELONY
2014,72,M,Q,33,T,BROOKLYN,FEL
2014,72,M,Q,24,T,BROOKLYN,FEL
2014,106,M,Q,52,T,QUEENS,FELONY
2014,112,M,W,33,M,QUEENS,FEL GLFA
2014,123,M,W,26,M,STATEN ISLAND,FELONY
2014,10,F,P,31,M,MANHATTAN,CRIM TRES
2014,44,M,P,17,T,BRONX,ROBBERY
2014,44,M,Q,19,T,BRONX,CPW
2014,52,M,B,18,T,BRONX,MISD
2014,114,M,Q,21,M,QUEENS,FEL
2014,90,M,B,45,T,BROOKLYN,FEL
2014,52,M,B,34,M,BRONX,FELONY
2014,52,M,Q,23,T,BRONX,MISD
2014,75,M,B,32,H,BROOKLYN,CPW
2014,50,M,B,37,H,BRONX,MISD
2014,50,M,Q,17,M,BRONX,MISD
2014,66,M,W,36,T,BROOKLYN,FEL
2014,79,M,B,25,M,BROOKLYN,CPW
2014,63,M,B,24,M,BROOKLYN,MISD
2014,63,M,W,24,M,BROOKLYN,MISD
2014,105,F,B,21,M,QUEENS,MISD
2014,105,M,B,20,M,QUEENS,MISD
2014,105,M,B,20,M,QUEENS,MISD
2014,46,M,Q,21,T,BRONX,CPW
2014,69,M,B,21,M,BROOKLYN,FEL
2014,63,M,B,15,T,BROOKLYN,FEL;
2014,63,M,B,16,T,BROOKLYN,FEL
2014,63,M,B,20,T,BROOKLYN,FEL
2014,103,F,B,27,M,QUEENS,MISD
2014,103,M,B,27,T,QUEENS,MISD
2014,104,M,Q,16,T,QUEENS,FORCIBLE TOUCHING
2014,69,M,B,29,M,BROOKLYN,FEL
2014,69,M,B,40,M,BROOKLYN,MIS
2014,69,M,B,29,M,BROOKLYN,FEL
2014,88,M,B,30,M,BROOKLYN,CRIMINAL TRESPASS
2014,88,M,B,40,M,BROOKLYN,CRIMINAL TRESPASS
2014,88,M,B,36,T,BROOKLYN,CRIMINAL TRESPASS
2014,88,M,B,25,T,BROOKLYN,CSCS
2014,44,M,B,29,T,BRONX,CPW 2ND DEGREE
2014,44,M,B,20,T,BRONX,CPW
2014,105,M,B,21,T,QUEENS,FELONY
2014,105,M,B,21,T,QUEENS,FELONY
2014,44,M,P,19,T,BRONX,CPW
2014,66,M,Q,35,M,BROOKLYN,FEL
2014,19,M,W,23,M,MANHATTAN,FEL
2014,19,M,W,23,M,MANHATTAN,FEL
2014,69,M,B,18,M,BROOKLYN,FEL
2014,69,M,B,20,M,BROOKLYN,FEL
2014,69,M,B,25,M,BROOKLYN,FEL
2014,69,M,B,18,M,BROOKLYN,FEL
2014,41,M,P,18,M,BRONX,GLA
2014,41,M,P,18,M,BRONX,GLA
2014,41,M,Q,19,M,BRONX,GLA
2014,25,Z,B,17,T,MANHATTAN,MISD
2014,76,M,B,19,T,BROOKLYN,MISD.
2014,121,F,U,29,M,STATEN ISLAND,GLA
2014,67,M,B,30,M,BROOKLYN,FEL
2014,67,M,B,34,M,BROOKLYN,FEL
2014,26,M,B,45,M,MANHATTAN,CT
2014,46,M,Q,23,M,BRONX,CPW
2014,33,M,Q,27,M,MANHATTAN,CPW
2014,52,M,Q,17,T,BRONX,FELONY
2014,115,M,A,30,M,QUEENS,PETIT LARCENY
2014,107,M,B,19,M,QUEENS,GRAND LARCENY
2014,107,M,B,19,M,QUEENS,GRAND LARCENY
2014,107,M,B,19,M,QUEENS,GRAND LARCENY
2014,107,M,B,21,M,QUEENS,GRAND LARCENY
2014,120,M,B,19,M,STATEN ISLAND,CPW
2014,120,M,B,17,T,STATEN ISLAND,CPW
2014,79,M,B,19,M,BROOKLYN,CPW
2014,44,M,P,17,M,BRONX,CPW
2014,44,M,P,18,M,BRONX,CPW
2014,44,M,P,17,M,BRONX,CPW
2014,44,M,Q,17,T,BRONX,ASSAULT
2014,13,F,B,31,H,MANHATTAN,FELONY
2014,105,M,W,23,M,QUEENS,FELONY
2014,84,F,B,19,T,BROOKLYN,CPW
2014,84,M,Q,21,T,BROOKLYN,CPW
2014,50,M,B,21,T,BRONX,MISD
2014,34,M,P,45,T,MANHATTAN,MIS
2014,14,M,W,23,M,MANHATTAN,MIS
2014,46,M,B,39,T,BRONX,ROBBERY
2014,44,M,B,28,M,BRONX,RAPE
2014,67,F,B,26,T,BROOKLYN,FEL
2014,67,F,B,23,M,BROOKLYN,FEL
2014,100,M,Q,22,T,QUEENS,FEL
2014,79,M,Q,53,U,BROOKLYN,BUUGLARY
2014,5,M,Q,29,H,MANHATTAN,MISD
2014,111,M,U,23,M,QUEENS,FEL
2014,111,M,P,39,T,QUEENS,FEL
2014,32,M,Q,28,M,MANHATTAN,CPW
2014,26,M,B,33,M,MANHATTAN,ASSAULT
2014,77,M,W,24,M,BROOKLYN,FEL
2014,111,M,W,37,M,QUEENS,FEL
2014,49,M,P,23,T,BRONX,FELONY
2014,109,M,W,41,M,QUEENS,BURG
2014,103,M,B,33,M,QUEENS,FELONY
2014,78,M,B,45,M,BROOKLYN,CPCS MISD
2014,5,M,W,33,T,MANHATTAN,COMMERICAL BURGLARY
2014,105,M,A,28,M,QUEENS,FELONY
2014,105,M,B,25,M,QUEENS,FELONY
2014,105,M,B,26,M,QUEENS,FELONY
2014,105,M,B,19,M,QUEENS,FELONY
2014,105,M,B,16,T,QUEENS,FELONY
2014,122,F,W,14,T,STATEN ISLAND,GLA
2014,122,M,W,17,H,STATEN ISLAND,GLA
2014,121,M,W,21,M,STATEN ISLAND,GLA
2014,24,M,B,52,M,MANHATTAN,FEL
2014,83,M,B,15,T,BROOKLYN,MISD
2014,106,M,B,21,M,QUEENS,FELONY
2014,26,M,P,40,M,MANHATTAN,FEL
2014,70,F,P,43,T,BROOKLYN,MIS/CPM
2014,106,M,B,24,M,QUEENS,FELONY
2014,18,M,W,29,T,MANHATTAN,FELONY
2014,18,M,W,31,H,MANHATTAN,FELONY
2014,106,M,B,33,M,QUEENS,FELONY
2014,7,M,Q,18,T,MANHATTAN,MISD
2014,9,M,B,15,M,MANHATTAN,MISD
2014,9,M,Q,18,T,MANHATTAN,MISD
2014,9,M,Q,19,M,MANHATTAN,MISD
2014,9,M,Q,19,M,MANHATTAN,MISD
2014,14,M,B,54,M,MANHATTAN,FEL
2014,107,M,B,23,M,QUEENS,CPW
2014,107,M,B,34,M,QUEENS,CPW
2014,19,M,B,32,T,MANHATTAN,FEL
2014,112,M,W,21,T,QUEENS,FEL
2014,112,M,W,27,M,QUEENS,FEL
2014,121,M,B,27,H,STATEN ISLAND,ROBBERY
2014,121,M,B,22,T,STATEN ISLAND,ROBBERY
2014,109,M,B,21,M,QUEENS,GLA
2014,49,M,A,18,T,BRONX,FEL
2014,49,M,A,17,T,BRONX,FEL
2014,109,M,B,22,T,QUEENS,GLA
2014,109,M,B,22,T,QUEENS,GLA
2014,45,M,W,37,M,BRONX,MISD
2014,45,M,W,35,M,BRONX,MISD
2014,9,M,B,15,T,MANHATTAN,MISD
2014,17,M,B,33,M,MANHATTAN,FEL
2014,109,M,Q,42,H,QUEENS,BURGLARY
2014,120,M,B,20,T,STATEN ISLAND,CPCS
